Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
439,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.06,433.8,Hatchling,Male,04-05-2010,Colombia,Rivers,Critically Endangered,Noah Robinson,Observed eating prey
440,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.29,151.9,Hatchling,Unknown,27-06-2024,Australia,Rivers,Critically Endangered,Jackson Hughes,Aggressive during capture
441,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.88,595.8,Juvenile,Unknown,29-11-2013,Colombia,Swamps,Critically Endangered,Chloe Butler,Sunbathing on riverbank
442,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.91,280.2,Adult,Male,19-05-2006,Mexico,Coastal,Critically Endangered,Jackson Hughes,Resting in mud
443,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.81,325.5,Adult,Male,14-07-2007,Colombia,Flooded Savannas,Critically Endangered,Olivia Simmons,Tagged last season
444,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.65,483.0,Hatchling,Unknown,25-01-2025,Venezuela,Flooded Savannas,Critically Endangered,Layla Barnes,Hiding in vegetation
445,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.6,477.9,Adult,Male,13-06-2012,Colombia,Rivers,Critically Endangered,Ethan Foster,Tagged last season
446,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.11,182.2,Subadult,Unknown,06-04-2012,Colombia,Swamps,Critically Endangered,Olivia Simmons,Observed near nest
447,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.22,390.7,Subadult,Unknown,23-04-2016,Venezuela,Flooded Savannas,Critically Endangered,Olivia Simmons,Hiding in vegetation
448,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.24,252.4,Juvenile,Unknown,26-07-2016,Colombia,Swamps,Critically Endangered,Jackson Hughes,Resting in mud
449,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.54,297.7,Juvenile,Male,29-08-2020,Colombia,Flooded Savannas,Critically Endangered,Layla Barnes,Resting in mud
450,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.08,350.9,Adult,Female,14-09-2017,Colombia,Rivers,Critically Endangered,Olivia Simmons,Sunbathing on riverbank
451,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.28,404.4,Subadult,Female,07-09-2025,Venezuela,Flooded Savannas,Critically Endangered,Jackson Hughes,Observed near nest
452,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.53,235.8,Subadult,Unknown,27-07-2021,Colombia,Flooded Savannas,Critically Endangered,Chloe Butler,Tagged last season
453,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.67,690.0,Adult,Female,27-06-2021,Colombia,Rivers,Critically Endangered,Sofia Ramirez,Hiding in vegetation
454,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,6.14,781.9,Adult,Male,21-10-2006,Venezuela,Flooded Savannas,Critically Endangered,Chloe Butler,Tagged last season
455,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.39,440.8,Juvenile,Unknown,11-05-2025,Colombia,Flooded Savannas,Critically Endangered,Layla Barnes,Observed eating prey
456,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.2,530.6,Hatchling,Unknown,03-06-2020,Colombia,Swamps,Critically Endangered,Liam Evans,Resting in mud
457,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.5,414.1,Juvenile,Female,24-03-2024,Venezuela,Rivers,Critically Endangered,Layla Barnes,Tagged last season
458,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.51,298.8,Hatchling,Male,15-01-2008,Colombia,Swamps,Critically Endangered,Olivia Simmons,Observed near nest
459,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.46,676.1,Subadult,Female,19-02-2006,Venezuela,Flooded Savannas,Critically Endangered,Olivia Simmons,Hiding in vegetation
460,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.47,235.7,Adult,Female,13-06-2010,Colombia,Flooded Savannas,Critically Endangered,Sofia Ramirez,Unusual size
461,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.25,306.7,Hatchling,Male,23-01-2021,Côte d'Ivoire,Rivers,Critically Endangered,Noah Robinson,Unusual size
462,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.75,265.7,Juvenile,Male,16-03-2020,Venezuela,Flooded Savannas,Critically Endangered,Layla Barnes,Sunbathing on riverbank
463,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.89,711.2,Juvenile,Male,07-06-2022,Colombia,Flooded Savannas,Critically Endangered,Noah Robinson,Sunbathing on riverbank
464,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.27,619.7,Subadult,Female,11-02-2008,Colombia,Swamps,Critically Endangered,Olivia Simmons,Resting in mud
465,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.72,436.5,Subadult,Unknown,13-09-2015,Colombia,Flooded Savannas,Critically Endangered,Layla Barnes,Resting in mud
466,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.56,363.9,Juvenile,Female,26-11-2012,Venezuela,Rivers,Critically Endangered,Liam Evans,Resting in mud
467,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.09,276.5,Subadult,Unknown,21-01-2019,Colombia,Rivers,Critically Endangered,Liam Evans,Tagged last season
468,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.24,484.2,Subadult,Unknown,18-09-2021,Colombia,Rivers,Critically Endangered,Noah Robinson,Unusual size
469,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.69,428.9,Hatchling,Unknown,01-11-2013,Venezuela,Rivers,Critically Endangered,Jackson Hughes,Unusual size
470,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.45,359.6,Subadult,Male,30-12-2008,Colombia,Flooded Savannas,Critically Endangered,Jackson Hughes,Unusual size
471,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.24,614.3,Adult,Unknown,15-12-2006,Côte d'Ivoire,Swamps,Critically Endangered,Jackson Hughes,Aggressive during capture
472,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.57,573.7,Juvenile,Female,27-02-2006,Colombia,Flooded Savannas,Critically Endangered,Liam Evans,Aggressive during capture
473,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.61,370.4,Adult,Unknown,07-04-2022,Colombia,Rivers,Critically Endangered,Liam Evans,Hiding in vegetation
474,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.27,440.1,Juvenile,Unknown,05-05-2016,Colombia,Flooded Savannas,Critically Endangered,Noah Robinson,Observed near nest
475,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.92,332.6,Adult,Female,24-04-2021,Colombia,Flooded Savannas,Critically Endangered,Olivia Simmons,Aggressive during capture
476,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.4,360.8,Hatchling,Unknown,11-01-2015,Colombia,Rivers,Critically Endangered,Sofia Ramirez,Aggressive during capture
477,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.92,360.8,Subadult,Unknown,22-12-2023,Venezuela,Flooded Savannas,Critically Endangered,Chloe Butler,Tagged last season
478,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.55,420.0,Subadult,Unknown,07-02-2022,Colombia,Flooded Savannas,Critically Endangered,Chloe Butler,Resting in mud
479,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.86,310.9,Hatchling,Male,12-10-2005,Tanzania,Flooded Savannas,Critically Endangered,Chloe Butler,Unusual size
480,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.07,349.8,Subadult,Male,02-11-2008,Venezuela,Flooded Savannas,Critically Endangered,Ethan Foster,Tagged last season
481,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.05,160.9,Juvenile,Female,17-10-2012,Venezuela,Swamps,Critically Endangered,Olivia Simmons,Hiding in vegetation
482,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.56,329.9,Juvenile,Female,22-04-2007,Colombia,Flooded Savannas,Critically Endangered,Liam Evans,Sunbathing on riverbank
483,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.55,301.7,Hatchling,Female,02-10-2010,Venezuela,Rivers,Critically Endangered,Sofia Ramirez,Sunbathing on riverbank
484,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.68,229.9,Adult,Male,17-08-2023,Gabon,Rivers,Critically Endangered,Liam Evans,Tagged last season
485,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.76,202.8,Juvenile,Unknown,23-03-2013,Colombia,Rivers,Critically Endangered,Noah Robinson,Tagged last season
486,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.47,583.6,Juvenile,Female,19-05-2008,Colombia,Rivers,Critically Endangered,Jackson Hughes,Observed eating prey
487,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.12,478.7,Hatchling,Female,07-12-2007,Venezuela,Flooded Savannas,Critically Endangered,Ethan Foster,Resting in mud
488,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,6.12,696.4,Subadult,Male,18-09-2013,Colombia,Swamps,Critically Endangered,Sofia Ramirez,Sunbathing on riverbank
489,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.75,591.6,Subadult,Male,30-12-2024,Venezuela,Rivers,Critically Endangered,Olivia Simmons,Observed eating prey
490,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.63,359.4,Juvenile,Unknown,20-05-2005,Venezuela,Rivers,Critically Endangered,Sofia Ramirez,Tagged last season
491,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.0,503.7,Subadult,Male,12-05-2016,Venezuela,Rivers,Critically Endangered,Chloe Butler,Aggressive during capture
492,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.09,369.4,Subadult,Female,09-01-2013,Venezuela,Rivers,Critically Endangered,Noah Robinson,Unusual size
493,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.57,196.0,Adult,Female,19-11-2016,Colombia,Rivers,Critically Endangered,Noah Robinson,Aggressive during capture
494,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.45,282.3,Hatchling,Female,28-12-2018,Venezuela,Rivers,Critically Endangered,Layla Barnes,Resting in mud
495,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.68,229.8,Subadult,Male,21-04-2007,Cuba,Swamps,Critically Endangered,Chloe Butler,Observed eating prey
496,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.49,593.6,Hatchling,Unknown,03-12-2013,Colombia,Swamps,Critically Endangered,Olivia Simmons,Resting in mud
497,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.06,180.4,Juvenile,Male,30-06-2011,Venezuela,Rivers,Critically Endangered,Layla Barnes,Aggressive during capture
498,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.85,283.6,Adult,Unknown,12-07-2015,Venezuela,Rivers,Critically Endangered,Jackson Hughes,Unusual size
499,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.82,290.3,Juvenile,Male,05-10-2023,Venezuela,Flooded Savannas,Critically Endangered,Layla Barnes,Resting in mud
500,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.88,435.4,Hatchling,Unknown,21-04-2022,Venezuela,Flooded Savannas,Critically Endangered,Layla Barnes,Tagged last season
501,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.58,299.7,Subadult,Male,03-07-2005,Cambodia,Rivers,Critically Endangered,Layla Barnes,Unusual size
502,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.98,133.7,Adult,Unknown,16-07-2018,Mexico,Lakes,Critically Endangered,Layla Barnes,Sunbathing on riverbank
503,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.82,130.8,Hatchling,Unknown,27-11-2025,Thailand,Lakes,Critically Endangered,Ethan Foster,Observed eating prey
504,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.6,209.3,Adult,Male,14-03-2018,Vietnam,Swamps,Critically Endangered,Liam Evans,Tagged last season
505,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.3,232.4,Adult,Female,04-01-2018,Cuba,Lakes,Critically Endangered,Olivia Simmons,Unusual size
506,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.7,247.0,Hatchling,Unknown,17-03-2006,Vietnam,Swamps,Critically Endangered,Noah Robinson,Unusual size
507,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.52,193.4,Subadult,Female,17-07-2015,Cambodia,Rivers,Critically Endangered,Layla Barnes,Resting in mud
508,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.57,283.1,Juvenile,Female,16-03-2012,Cambodia,Lakes,Critically Endangered,Chloe Butler,Hiding in vegetation
509,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.21,230.9,Juvenile,Male,08-04-2011,Thailand,Rivers,Critically Endangered,Noah Robinson,Sunbathing on riverbank
510,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.46,246.1,Hatchling,Male,20-03-2016,Cambodia,Rivers,Critically Endangered,Olivia Simmons,Sunbathing on riverbank
511,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.69,438.5,Hatchling,Unknown,30-04-2024,Kenya,Rivers,Critically Endangered,Liam Evans,Aggressive during capture
512,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.93,311.1,Subadult,Male,28-02-2009,Cambodia,Swamps,Critically Endangered,Layla Barnes,Tagged last season
513,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.99,120.5,Juvenile,Unknown,03-11-2020,Vietnam,Lakes,Critically Endangered,Ethan Foster,Observed eating prey
514,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.01,155.5,Juvenile,Unknown,19-04-2015,Vietnam,Rivers,Critically Endangered,Liam Evans,Observed near nest
515,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.23,249.1,Juvenile,Unknown,18-09-2016,Vietnam,Rivers,Critically Endangered,Chloe Butler,Observed eating prey
516,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.56,220.7,Juvenile,Male,29-12-2017,Cambodia,Swamps,Critically Endangered,Liam Evans,Observed eating prey
517,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.06,138.8,Adult,Male,18-01-2010,Cambodia,Swamps,Critically Endangered,Layla Barnes,Unusual size
518,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.53,207.6,Adult,Unknown,31-03-2023,Cambodia,Lakes,Critically Endangered,Liam Evans,Tagged last season
519,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.1,319.8,Hatchling,Female,14-04-2017,Thailand,Rivers,Critically Endangered,Ethan Foster,Observed eating prey
520,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,4.04,433.4,Juvenile,Unknown,22-10-2023,Thailand,Lakes,Critically Endangered,Layla Barnes,Hiding in vegetation
521,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.69,324.3,Subadult,Unknown,26-12-2019,Thailand,Rivers,Critically Endangered,Liam Evans,Observed near nest
522,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.51,177.6,Adult,Male,28-08-2019,Thailand,Swamps,Critically Endangered,Liam Evans,Observed near nest
523,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.68,121.1,Subadult,Male,29-07-2021,Vietnam,Rivers,Critically Endangered,Olivia Simmons,Resting in mud
524,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.23,200.5,Subadult,Male,15-01-2021,Cambodia,Swamps,Critically Endangered,Layla Barnes,Aggressive during capture
525,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.86,406.9,Hatchling,Female,13-12-2009,Thailand,Lakes,Critically Endangered,Liam Evans,Aggressive during capture
526,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.16,189.9,Hatchling,Female,08-05-2008,Cambodia,Swamps,Critically Endangered,Liam Evans,Unusual size
527,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.17,212.3,Juvenile,Unknown,02-06-2025,Thailand,Lakes,Critically Endangered,Sofia Ramirez,Observed eating prey
528,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.44,225.8,Juvenile,Unknown,15-04-2024,Cambodia,Swamps,Critically Endangered,Noah Robinson,Tagged last season
529,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.67,296.4,Adult,Female,28-04-2011,Cambodia,Forest Swamps,Critically Endangered,Layla Barnes,Resting in mud
530,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.24,206.0,Adult,Unknown,12-10-2006,Vietnam,Rivers,Critically Endangered,Sofia Ramirez,Observed near nest
531,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.57,179.5,Hatchling,Female,15-10-2013,Thailand,Lakes,Critically Endangered,Liam Evans,Sunbathing on riverbank
532,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.54,292.4,Hatchling,Female,30-09-2010,Vietnam,Rivers,Critically Endangered,Jackson Hughes,Aggressive during capture
533,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.92,328.5,Hatchling,Unknown,03-11-2023,Cambodia,Lakes,Critically Endangered,Liam Evans,Sunbathing on riverbank
534,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.46,109.5,Hatchling,Female,03-12-2006,Colombia,Swamps,Critically Endangered,Layla Barnes,Observed near nest
535,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.53,176.5,Hatchling,Female,23-04-2013,Cambodia,Rivers,Critically Endangered,Sofia Ramirez,Unusual size
536,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.06,294.0,Adult,Male,16-04-2022,Cambodia,Swamps,Critically Endangered,Noah Robinson,Hiding in vegetation
537,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.1,201.8,Subadult,Male,13-06-2012,Vietnam,Rivers,Critically Endangered,Noah Robinson,Aggressive during capture
538,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.93,184.7,Juvenile,Male,08-09-2012,Thailand,Rivers,Critically Endangered,Ethan Foster,Resting in mud
539,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.43,195.2,Adult,Male,29-09-2010,Colombia,Swamps,Critically Endangered,Ethan Foster,Observed eating prey
540,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.01,287.4,Hatchling,Unknown,18-09-2010,Thailand,Swamps,Critically Endangered,Chloe Butler,Sunbathing on riverbank
541,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.34,171.9,Adult,Male,12-03-2009,Thailand,Rivers,Critically Endangered,Layla Barnes,Aggressive during capture
542,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.07,207.3,Juvenile,Female,12-10-2025,Thailand,Swamps,Critically Endangered,Sofia Ramirez,Resting in mud
543,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.86,375.4,Juvenile,Male,21-02-2014,Cambodia,Swamps,Critically Endangered,Sofia Ramirez,Observed near nest
544,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.24,157.3,Hatchling,Unknown,17-03-2007,Vietnam,Rivers,Critically Endangered,Liam Evans,Aggressive during capture
545,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.67,262.4,Adult,Unknown,26-06-2007,Vietnam,Lakes,Critically Endangered,Layla Barnes,Sunbathing on riverbank
546,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.53,225.0,Subadult,Unknown,13-05-2008,Thailand,Lakes,Critically Endangered,Olivia Simmons,Tagged last season
547,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.2,294.7,Subadult,Unknown,24-11-2008,Venezuela,Flooded Savannas,Critically Endangered,Chloe Butler,Unusual size
548,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.61,291.3,Hatchling,Male,04-11-2005,Thailand,Swamps,Critically Endangered,Olivia Simmons,Observed near nest
549,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.93,233.4,Subadult,Male,07-06-2005,Thailand,Rivers,Critically Endangered,Noah Robinson,Hiding in vegetation
550,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.67,132.0,Hatchling,Male,24-01-2016,Thailand,Lakes,Critically Endangered,Sofia Ramirez,Sunbathing on riverbank
551,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.09,181.9,Juvenile,Male,26-08-2021,Thailand,Rivers,Critically Endangered,Jackson Hughes,Observed eating prey
552,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.67,206.9,Hatchling,Unknown,09-09-2013,Thailand,Swamps,Critically Endangered,Layla Barnes,Aggressive during capture
553,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.41,183.8,Hatchling,Unknown,25-02-2008,Thailand,Lakes,Critically Endangered,Noah Robinson,Resting in mud
554,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.69,96.0,Hatchling,Male,01-02-2024,Vietnam,Swamps,Critically Endangered,Sofia Ramirez,Tagged last season
555,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.08,207.1,Adult,Female,22-02-2025,Vietnam,Lakes,Critically Endangered,Chloe Butler,Unusual size
556,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.93,236.1,Subadult,Male,10-10-2013,Cambodia,Rivers,Critically Endangered,Noah Robinson,Resting in mud
557,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.07,181.4,Hatchling,Unknown,30-10-2005,Thailand,Rivers,Critically Endangered,Olivia Simmons,Aggressive during capture
558,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,4.51,544.8,Subadult,Male,08-07-2020,Vietnam,Rivers,Critically Endangered,Sofia Ramirez,Observed eating prey
559,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.65,107.6,Subadult,Male,08-12-2023,Thailand,Rivers,Critically Endangered,Layla Barnes,Tagged last season
560,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.12,330.2,Hatchling,Female,13-12-2013,Tanzania,Lakes,Critically Endangered,Jackson Hughes,Observed near nest
561,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.95,198.2,Juvenile,Female,25-01-2016,Vietnam,Lakes,Critically Endangered,Liam Evans,Aggressive during capture
562,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.43,233.8,Hatchling,Male,14-03-2022,Vietnam,Lakes,Critically Endangered,Chloe Butler,Resting in mud
563,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.43,202.9,Juvenile,Female,09-08-2012,Cambodia,Swamps,Critically Endangered,Ethan Foster,Observed near nest
564,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.67,114.9,Subadult,Male,24-01-2021,Cambodia,Rivers,Critically Endangered,Ethan Foster,Resting in mud
565,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.46,194.2,Adult,Female,27-01-2024,Thailand,Swamps,Critically Endangered,Olivia Simmons,Resting in mud
566,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.04,226.1,Juvenile,Female,02-11-2019,Cambodia,Swamps,Critically Endangered,Chloe Butler,Tagged last season
567,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,1.96,146.6,Adult,Unknown,02-01-2006,Cambodia,Rivers,Critically Endangered,Sofia Ramirez,Unusual size
568,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,4.02,411.8,Hatchling,Unknown,01-06-2008,Gabon,Lakes,Critically Endangered,Ethan Foster,Tagged last season
569,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.05,324.2,Adult,Female,21-12-2015,Vietnam,Rivers,Critically Endangered,Olivia Simmons,Observed near nest
570,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.52,203.3,Subadult,Female,03-02-2025,Thailand,Swamps,Critically Endangered,Sofia Ramirez,Tagged last season
571,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,4.02,406.0,Hatchling,Female,06-07-2019,Thailand,Lakes,Critically Endangered,Layla Barnes,Sunbathing on riverbank
572,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.11,164.9,Hatchling,Male,21-08-2012,Cambodia,Swamps,Critically Endangered,Liam Evans,Aggressive during capture
573,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.78,407.3,Adult,Female,04-03-2021,Vietnam,Swamps,Critically Endangered,Olivia Simmons,Sunbathing on riverbank
574,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.88,255.6,Subadult,Unknown,03-12-2017,Vietnam,Swamps,Critically Endangered,Ethan Foster,Unusual size
575,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.14,247.8,Hatchling,Male,27-03-2010,Vietnam,Rivers,Critically Endangered,Liam Evans,Hiding in vegetation
576,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.84,202.4,Juvenile,Unknown,28-02-2020,Vietnam,Lakes,Critically Endangered,Chloe Butler,Unusual size
577,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.78,274.3,Subadult,Female,12-08-2012,Cambodia,Lakes,Critically Endangered,Ethan Foster,Hiding in vegetation
578,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.96,194.3,Subadult,Male,08-12-2020,Vietnam,Rivers,Critically Endangered,Sofia Ramirez,Aggressive during capture
579,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.87,222.9,Juvenile,Female,17-12-2013,Thailand,Rivers,Critically Endangered,Jackson Hughes,Observed eating prey
