Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
448,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.48,367.5,Hatchling,Unknown,09-04-2019,Venezuela,Swamps,Critically Endangered,Evelyn Scott,In flooded grassland
449,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.35,382.3,Subadult,Female,08-04-2008,Venezuela,Swamps,Critically Endangered,James Rivera,Active in rain
450,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.37,418.4,Subadult,Unknown,07-03-2006,Colombia,Flooded Savannas,Critically Endangered,Grace Turner,Resting on shore
451,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.85,396.2,Juvenile,Unknown,27-10-2020,Colombia,Swamps,Critically Endangered,Evelyn Scott,In flooded grassland
452,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.48,466.0,Juvenile,Unknown,29-05-2009,Colombia,Swamps,Critically Endangered,Grace Turner,Observed hunting
453,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.15,334.1,Subadult,Male,01-08-2021,Venezuela,Flooded Savannas,Critically Endangered,Amelia Nelson,Tagged specimen
454,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.34,400.9,Adult,Male,26-07-2010,Venezuela,Flooded Savannas,Critically Endangered,Henry Adams,Observed hunting
455,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.17,313.5,Subadult,Male,10-02-2019,Venezuela,Flooded Savannas,Critically Endangered,Oliver Carter,Observed during night
456,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.76,301.1,Juvenile,Male,30-07-2011,Colombia,Rivers,Critically Endangered,James Rivera,Calm juvenile
457,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.6,366.2,Adult,Male,27-03-2006,Colombia,Rivers,Critically Endangered,Oliver Carter,Observed hunting
458,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.95,273.9,Hatchling,Male,30-07-2010,Venezuela,Flooded Savannas,Critically Endangered,Amelia Nelson,Tagged specimen
459,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.79,578.1,Subadult,Female,26-12-2016,Venezuela,Flooded Savannas,Critically Endangered,James Rivera,Observed during night
460,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.16,535.6,Hatchling,Female,29-05-2008,Colombia,Swamps,Critically Endangered,Amelia Nelson,Calm juvenile
461,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.04,300.9,Juvenile,Female,28-03-2023,Venezuela,Rivers,Critically Endangered,William Brooks,Near nesting area
462,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.05,517.5,Hatchling,Unknown,17-01-2007,Venezuela,Flooded Savannas,Critically Endangered,Oliver Carter,Tagged specimen
463,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.99,337.2,Subadult,Unknown,12-09-2010,Venezuela,Swamps,Critically Endangered,Henry Adams,Active in rain
464,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.77,463.7,Adult,Male,20-01-2025,Colombia,Flooded Savannas,Critically Endangered,Luna Parker,In flooded grassland
465,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.64,445.6,Adult,Male,23-05-2005,Venezuela,Flooded Savannas,Critically Endangered,Luna Parker,Near nesting area
466,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.04,359.4,Subadult,Unknown,14-09-2014,Venezuela,Swamps,Critically Endangered,Oliver Carter,Tagged specimen
467,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.1,314.4,Adult,Male,06-01-2012,Venezuela,Flooded Savannas,Critically Endangered,Evelyn Scott,Calm juvenile
468,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.9,367.8,Subadult,Unknown,18-08-2019,Colombia,Swamps,Critically Endangered,Luna Parker,Active in rain
469,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.64,509.4,Juvenile,Unknown,23-06-2014,Venezuela,Swamps,Critically Endangered,Evelyn Scott,Observed during night
470,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.91,559.6,Hatchling,Female,02-03-2022,Venezuela,Rivers,Critically Endangered,Luna Parker,Near nesting area
471,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.43,415.8,Hatchling,Unknown,28-04-2018,Venezuela,Flooded Savannas,Critically Endangered,Oliver Carter,Observed during night
472,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.21,553.3,Hatchling,Female,15-06-2010,Colombia,Swamps,Critically Endangered,Henry Adams,In flooded grassland
473,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.33,484.2,Subadult,Female,18-11-2025,Colombia,Rivers,Critically Endangered,Evelyn Scott,Tagged specimen
474,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.94,424.4,Adult,Unknown,11-01-2017,Colombia,Flooded Savannas,Critically Endangered,Amelia Nelson,In flooded grassland
475,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.58,556.5,Juvenile,Unknown,14-12-2015,Venezuela,Flooded Savannas,Critically Endangered,Amelia Nelson,Observed during night
476,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.25,339.9,Subadult,Female,18-06-2008,Venezuela,Swamps,Critically Endangered,Oliver Carter,Active in rain
477,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.83,294.3,Juvenile,Unknown,01-04-2021,Venezuela,Flooded Savannas,Critically Endangered,Evelyn Scott,Observed hunting
478,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.24,577.6,Subadult,Male,23-05-2019,Colombia,Swamps,Critically Endangered,Grace Turner,Tagged specimen
479,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.38,314.5,Adult,Male,02-11-2010,Venezuela,Flooded Savannas,Critically Endangered,Luna Parker,Active in rain
480,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.68,556.0,Adult,Female,11-05-2013,Colombia,Flooded Savannas,Critically Endangered,Henry Adams,Tagged specimen
481,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.44,514.5,Subadult,Female,02-09-2014,Venezuela,Flooded Savannas,Critically Endangered,Evelyn Scott,Tagged specimen
482,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.08,567.3,Subadult,Male,09-10-2025,Colombia,Rivers,Critically Endangered,Henry Adams,Observed during night
483,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.61,422.5,Juvenile,Male,22-02-2021,Venezuela,Swamps,Critically Endangered,Evelyn Scott,Resting on shore
484,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.95,392.1,Subadult,Male,22-05-2010,Colombia,Flooded Savannas,Critically Endangered,James Rivera,Active in rain
485,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.24,410.5,Adult,Female,03-06-2020,Venezuela,Rivers,Critically Endangered,James Rivera,Near nesting area
486,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.73,259.6,Subadult,Female,13-04-2017,Colombia,Rivers,Critically Endangered,James Rivera,Resting on shore
487,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.54,395.6,Hatchling,Male,30-05-2013,Colombia,Swamps,Critically Endangered,Grace Turner,Tagged specimen
488,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.18,446.8,Hatchling,Unknown,11-09-2021,Colombia,Flooded Savannas,Critically Endangered,Evelyn Scott,Observed hunting
489,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.72,343.7,Adult,Male,14-12-2011,Colombia,Rivers,Critically Endangered,Luna Parker,Near nesting area
490,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.21,424.1,Juvenile,Unknown,02-05-2006,Colombia,Rivers,Critically Endangered,Evelyn Scott,Observed during night
491,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.5,510.4,Subadult,Unknown,26-01-2010,Colombia,Rivers,Critically Endangered,Evelyn Scott,Active in rain
492,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.1,342.8,Adult,Female,02-02-2011,Venezuela,Flooded Savannas,Critically Endangered,Luna Parker,In flooded grassland
493,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.08,297.7,Hatchling,Unknown,02-08-2018,Venezuela,Flooded Savannas,Critically Endangered,Luna Parker,Resting on shore
494,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.35,321.2,Adult,Male,04-02-2005,Colombia,Swamps,Critically Endangered,Amelia Nelson,Resting on shore
495,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.92,596.6,Subadult,Female,05-09-2021,Colombia,Rivers,Critically Endangered,James Rivera,Active in rain
496,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.85,461.1,Subadult,Male,15-10-2019,Venezuela,Rivers,Critically Endangered,William Brooks,Observed during night
497,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.82,432.8,Hatchling,Female,23-07-2006,Venezuela,Swamps,Critically Endangered,Luna Parker,In flooded grassland
498,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.71,502.0,Juvenile,Unknown,08-11-2007,Venezuela,Rivers,Critically Endangered,James Rivera,Calm juvenile
499,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.07,318.4,Adult,Male,04-05-2014,Venezuela,Swamps,Critically Endangered,Henry Adams,Tagged specimen
500,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.08,357.2,Subadult,Female,18-10-2011,Colombia,Swamps,Critically Endangered,Amelia Nelson,Observed during night
501,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.23,271.7,Juvenile,Female,14-01-2017,Thailand,Lakes,Critically Endangered,Luna Parker,Observed hunting
502,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.38,190.0,Adult,Male,26-09-2011,Thailand,Rivers,Critically Endangered,William Brooks,Observed during night
503,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.07,301.8,Hatchling,Unknown,03-06-2008,Cambodia,Lakes,Critically Endangered,Luna Parker,In flooded grassland
504,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.65,208.3,Juvenile,Unknown,14-11-2017,Thailand,Rivers,Critically Endangered,Luna Parker,Observed during night
505,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.44,300.9,Hatchling,Male,10-04-2023,Thailand,Rivers,Critically Endangered,Amelia Nelson,Tagged specimen
506,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.95,279.4,Juvenile,Female,16-04-2021,Vietnam,Lakes,Critically Endangered,James Rivera,In flooded grassland
507,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.48,205.7,Hatchling,Male,11-12-2009,Cambodia,Swamps,Critically Endangered,Grace Turner,Near nesting area
508,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.02,207.2,Hatchling,Male,29-03-2024,Cambodia,Lakes,Critically Endangered,Henry Adams,Calm juvenile
509,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.49,330.5,Juvenile,Male,24-01-2012,Cambodia,Lakes,Critically Endangered,Henry Adams,Active in rain
510,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.0,193.2,Adult,Male,08-04-2016,Thailand,Swamps,Critically Endangered,William Brooks,In flooded grassland
511,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.12,175.9,Adult,Male,22-08-2011,Cambodia,Swamps,Critically Endangered,James Rivera,Observed hunting
512,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.61,295.3,Adult,Female,23-01-2012,Thailand,Swamps,Critically Endangered,James Rivera,Resting on shore
513,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.23,254.1,Adult,Unknown,11-01-2011,Thailand,Lakes,Critically Endangered,Evelyn Scott,Active in rain
514,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.03,253.7,Subadult,Female,13-11-2018,Cambodia,Swamps,Critically Endangered,James Rivera,Observed during night
515,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.32,217.5,Juvenile,Female,09-10-2021,Vietnam,Rivers,Critically Endangered,Grace Turner,Near nesting area
516,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.73,268.2,Hatchling,Female,19-05-2005,Thailand,Rivers,Critically Endangered,Oliver Carter,Resting on shore
517,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.83,287.8,Hatchling,Unknown,28-06-2019,Thailand,Rivers,Critically Endangered,Evelyn Scott,Tagged specimen
518,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.5,244.2,Hatchling,Male,08-08-2005,Cambodia,Rivers,Critically Endangered,Luna Parker,Tagged specimen
519,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.04,173.4,Juvenile,Female,03-11-2005,Cambodia,Swamps,Critically Endangered,Luna Parker,Calm juvenile
520,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.32,311.8,Adult,Female,12-06-2018,Thailand,Lakes,Critically Endangered,Grace Turner,In flooded grassland
521,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.02,190.4,Subadult,Unknown,30-08-2010,Vietnam,Lakes,Critically Endangered,Henry Adams,Active in rain
522,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.01,160.4,Hatchling,Male,31-08-2025,Thailand,Rivers,Critically Endangered,James Rivera,Active in rain
523,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.38,332.6,Adult,Female,17-11-2017,Thailand,Rivers,Critically Endangered,Grace Turner,Observed hunting
524,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.18,208.4,Hatchling,Male,23-11-2025,Cambodia,Swamps,Critically Endangered,Henry Adams,Active in rain
525,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.57,302.4,Hatchling,Female,26-10-2018,Thailand,Rivers,Critically Endangered,Evelyn Scott,Resting on shore
526,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.47,207.0,Subadult,Female,18-01-2024,Thailand,Rivers,Critically Endangered,Luna Parker,Active in rain
527,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.64,216.6,Subadult,Unknown,31-08-2017,Vietnam,Lakes,Critically Endangered,Luna Parker,Tagged specimen
528,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.61,262.8,Adult,Unknown,06-08-2005,Vietnam,Rivers,Critically Endangered,Oliver Carter,Observed hunting
529,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.36,206.8,Juvenile,Female,20-01-2019,Cambodia,Swamps,Critically Endangered,Luna Parker,Tagged specimen
530,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.18,194.8,Adult,Unknown,26-08-2023,Cambodia,Lakes,Critically Endangered,James Rivera,Observed hunting
531,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.86,274.4,Adult,Unknown,24-06-2025,Vietnam,Swamps,Critically Endangered,Amelia Nelson,Calm juvenile
532,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.42,279.9,Subadult,Unknown,09-06-2013,Cambodia,Rivers,Critically Endangered,William Brooks,Observed hunting
533,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.19,327.9,Adult,Unknown,02-03-2015,Thailand,Lakes,Critically Endangered,Henry Adams,Calm juvenile
534,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.75,216.8,Juvenile,Male,24-01-2025,Cambodia,Swamps,Critically Endangered,James Rivera,In flooded grassland
535,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.48,343.2,Subadult,Unknown,19-05-2019,Cambodia,Swamps,Critically Endangered,Henry Adams,Active in rain
536,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.23,175.3,Juvenile,Male,03-10-2024,Thailand,Lakes,Critically Endangered,Henry Adams,In flooded grassland
537,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.51,208.9,Juvenile,Female,28-10-2021,Vietnam,Lakes,Critically Endangered,Grace Turner,In flooded grassland
538,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.61,203.9,Adult,Male,13-04-2007,Vietnam,Lakes,Critically Endangered,Grace Turner,Tagged specimen
539,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.18,326.1,Juvenile,Female,02-11-2019,Cambodia,Lakes,Critically Endangered,Amelia Nelson,Active in rain
540,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.55,237.4,Adult,Female,06-10-2021,Vietnam,Lakes,Critically Endangered,Amelia Nelson,Tagged specimen
541,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.67,286.9,Subadult,Male,07-12-2018,Vietnam,Rivers,Critically Endangered,Amelia Nelson,In flooded grassland
542,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.39,300.4,Hatchling,Unknown,15-04-2022,Vietnam,Rivers,Critically Endangered,Evelyn Scott,Near nesting area
543,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.65,352.9,Adult,Male,08-08-2017,Thailand,Rivers,Critically Endangered,Grace Turner,Calm juvenile
544,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.08,200.7,Hatchling,Male,20-12-2006,Vietnam,Lakes,Critically Endangered,Oliver Carter,Observed during night
545,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.41,319.2,Juvenile,Unknown,24-02-2024,Vietnam,Rivers,Critically Endangered,Grace Turner,In flooded grassland
546,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.13,180.2,Adult,Female,14-11-2007,Vietnam,Lakes,Critically Endangered,Oliver Carter,Observed hunting
547,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.07,271.1,Hatchling,Female,02-03-2020,Thailand,Lakes,Critically Endangered,James Rivera,Observed hunting
548,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.68,358.1,Adult,Male,04-08-2018,Thailand,Swamps,Critically Endangered,Amelia Nelson,Resting on shore
549,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.28,299.0,Juvenile,Male,21-06-2005,Vietnam,Lakes,Critically Endangered,Luna Parker,Observed hunting
550,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.41,279.2,Hatchling,Female,16-08-2013,Thailand,Swamps,Critically Endangered,Henry Adams,Observed hunting
551,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.72,225.0,Hatchling,Unknown,30-01-2019,Thailand,Swamps,Critically Endangered,Luna Parker,Observed hunting
552,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.47,244.3,Hatchling,Female,05-01-2024,Vietnam,Lakes,Critically Endangered,James Rivera,In flooded grassland
553,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.66,298.3,Hatchling,Unknown,27-10-2017,Cambodia,Rivers,Critically Endangered,Oliver Carter,Resting on shore
554,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.65,246.6,Adult,Female,12-06-2025,Vietnam,Rivers,Critically Endangered,Henry Adams,Resting on shore
555,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.59,308.1,Subadult,Unknown,21-12-2023,Thailand,Lakes,Critically Endangered,William Brooks,Resting on shore
556,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.36,324.8,Subadult,Female,05-10-2011,Vietnam,Swamps,Critically Endangered,Grace Turner,Observed hunting
557,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.53,258.8,Adult,Unknown,15-07-2007,Thailand,Lakes,Critically Endangered,Henry Adams,Near nesting area
558,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.96,266.3,Adult,Female,19-07-2005,Cambodia,Rivers,Critically Endangered,Evelyn Scott,Tagged specimen
559,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.19,262.1,Subadult,Unknown,20-02-2020,Thailand,Swamps,Critically Endangered,Evelyn Scott,In flooded grassland
560,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.98,283.7,Adult,Unknown,04-03-2006,Thailand,Lakes,Critically Endangered,Amelia Nelson,Tagged specimen
561,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.2,181.4,Subadult,Female,13-04-2010,Cambodia,Lakes,Critically Endangered,James Rivera,Resting on shore
562,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.32,210.5,Adult,Unknown,04-07-2005,Vietnam,Swamps,Critically Endangered,Oliver Carter,Resting on shore
563,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.12,289.3,Hatchling,Male,18-12-2018,Cambodia,Lakes,Critically Endangered,William Brooks,Tagged specimen
564,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.66,363.5,Juvenile,Unknown,20-03-2015,Thailand,Swamps,Critically Endangered,Oliver Carter,Tagged specimen
565,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.22,272.8,Hatchling,Unknown,08-06-2019,Thailand,Swamps,Critically Endangered,Amelia Nelson,Calm juvenile
566,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.64,325.4,Hatchling,Female,24-02-2020,Cambodia,Rivers,Critically Endangered,Oliver Carter,In flooded grassland
567,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.47,279.7,Adult,Male,19-12-2012,Cambodia,Lakes,Critically Endangered,Luna Parker,Active in rain
568,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.35,230.1,Subadult,Unknown,26-01-2024,Cambodia,Swamps,Critically Endangered,Amelia Nelson,Observed hunting
569,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.98,244.8,Subadult,Female,04-08-2010,Vietnam,Rivers,Critically Endangered,Evelyn Scott,Resting on shore
570,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.36,265.4,Juvenile,Unknown,18-06-2015,Thailand,Lakes,Critically Endangered,Oliver Carter,Resting on shore
571,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.22,330.2,Juvenile,Male,08-11-2008,Thailand,Lakes,Critically Endangered,James Rivera,Observed hunting
572,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.23,177.5,Subadult,Male,15-02-2009,Thailand,Lakes,Critically Endangered,Evelyn Scott,Active in rain
573,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.41,271.9,Subadult,Male,21-03-2017,Thailand,Rivers,Critically Endangered,James Rivera,Calm juvenile
574,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.07,264.5,Juvenile,Female,02-10-2018,Vietnam,Lakes,Critically Endangered,Luna Parker,Observed hunting
575,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.03,176.8,Subadult,Female,12-06-2012,Cambodia,Lakes,Critically Endangered,Henry Adams,Observed during night
576,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.22,221.8,Hatchling,Unknown,23-10-2011,Cambodia,Rivers,Critically Endangered,Grace Turner,Resting on shore
577,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.69,300.2,Hatchling,Male,15-09-2009,Cambodia,Lakes,Critically Endangered,Luna Parker,Observed during night
578,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.2,264.8,Hatchling,Male,23-09-2021,Cambodia,Swamps,Critically Endangered,Oliver Carter,Observed during night
579,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.56,212.8,Juvenile,Unknown,28-02-2011,Thailand,Lakes,Critically Endangered,Oliver Carter,Active in rain
580,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.21,268.1,Juvenile,Unknown,04-09-2005,Cambodia,Swamps,Critically Endangered,Henry Adams,In flooded grassland
581,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.42,240.7,Adult,Unknown,28-07-2015,Thailand,Swamps,Critically Endangered,Grace Turner,Observed during night
582,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.17,190.5,Subadult,Female,11-06-2006,Thailand,Swamps,Critically Endangered,Evelyn Scott,In flooded grassland
583,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.34,288.2,Hatchling,Male,19-05-2020,Vietnam,Swamps,Critically Endangered,Grace Turner,Calm juvenile
584,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.69,219.4,Subadult,Unknown,18-09-2019,Cambodia,Rivers,Critically Endangered,Henry Adams,Active in rain
585,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.16,187.8,Juvenile,Unknown,30-01-2005,Thailand,Lakes,Critically Endangered,Amelia Nelson,Calm juvenile
586,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.24,315.3,Adult,Unknown,09-11-2017,Thailand,Rivers,Critically Endangered,Luna Parker,Near nesting area
587,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.19,304.4,Juvenile,Unknown,07-06-2012,Cambodia,Swamps,Critically Endangered,William Brooks,Resting on shore
588,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.1,291.1,Hatchling,Female,15-04-2016,Cambodia,Lakes,Critically Endangered,Oliver Carter,Active in rain
589,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,3.69,303.9,Subadult,Unknown,15-04-2006,Cambodia,Swamps,Critically Endangered,Grace Turner,Active in rain
590,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.15,216.9,Juvenile,Unknown,02-03-2013,Thailand,Lakes,Critically Endangered,Evelyn Scott,Near nesting area
591,Siamese Crocodile,Crocodylus siamensis,Crocodylidae,Crocodylus,2.79,266.7,Subadult,Unknown,20-05-2020,Cambodia,Swamps,Critically Endangered,Luna Parker,Resting on shore
